year,district,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2041,Belconnen,p,9280,8751,8467,9048,11464,11349,10852,10297,10033,10070,9148,7824,6321,5676,4843,4258,3494,3693
2041,Canberra East,p,44,42,39,54,95,120,159,117,99,81,63,62,55,70,74,77,48,62
2041,Gungahlin,p,5756,5339,5446,5664,5459,5685,6037,5830,6084,6502,6353,5436,4195,3310,2580,2162,1746,1760
2041,North Canberra,p,3070,3037,3333,6046,12388,10704,7518,5265,4955,4890,4837,4159,3463,2998,2538,2252,1908,1864
2041,South Canberra,p,1495,1532,1756,2043,1918,3280,2989,2617,1992,2296,2391,2288,2121,1847,1635,1432,1282,1280
2041,Tuggeranong,p,5420,5287,5135,5237,5262,5380,5438,5404,5483,5790,6084,6003,5162,4572,3915,3406,2817,3165
2041,Weston Creek,p,1944,1890,1673,1479,1131,1173,1504,1746,1938,1962,1754,1546,1221,1088,1029,928,764,955
2041,Woden,p,3125,3139,2963,2763,3216,4279,4571,3706,3814,3858,3633,3446,2547,2289,2012,1841,1495,1638
2041,Molonglo,p,4318,4404,4482,4018,3359,3724,4332,4624,4941,4789,3999,3120,2177,1782,1478,1277,944,892
2041,Urriarra-Namadgi,p,55,46,43,36,27,40,44,46,61,52,34,30,28,18,13,13,14,9
2042,Belconnen,m,4619,4369,4247,4619,5971,5824,5476,5194,5022,5028,4622,3966,3257,2762,2358,1936,1548,1532
2042,Canberra East,m,25,27,24,40,85,104,135,98,81,69,43,45,37,42,42,43,29,32
2042,Gungahlin,m,2896,2659,2710,2857,2797,2836,3066,2968,3061,3247,3171,2689,2102,1610,1250,983,792,781
2042,North Canberra,m,1567,1549,1694,3100,6421,5596,3906,2741,2519,2430,2453,2112,1741,1448,1223,1003,812,764
2042,South Canberra,m,786,784,873,1031,1020,1657,1539,1359,1022,1159,1194,1121,1026,840,741,636,579,565
2042,Tuggeranong,m,2729,2671,2577,2677,2707,2710,2751,2761,2795,2903,3051,2985,2643,2203,1877,1541,1265,1293
2042,Weston Creek,m,979,949,854,744,592,601,757,903,983,989,879,749,606,523,497,415,337,384
2042,Woden,m,1582,1603,1527,1428,1663,2198,2400,1943,1937,1949,1832,1678,1270,1079,955,807,650,662
2042,Molonglo,m,2177,2209,2269,2120,1801,1911,2194,2322,2502,2456,2118,1632,1146,874,713,581,427,379
2042,Urriarra-Namadgi,m,30,23,27,21,13,22,19,18,31,24,21,17,21,13,8,7,5,2
2042,Belconnen,f,4510,4269,4158,4484,5675,5523,5323,5033,4873,5004,4682,4014,3280,2909,2618,2297,2000,2210
2042,Canberra East,f,15,17,11,15,9,15,24,19,19,12,19,15,18,24,29,32,18,30
2042,Gungahlin,f,2782,2607,2646,2724,2621,2794,2929,2858,2924,3158,3150,2771,2237,1755,1451,1196,1009,1044
2042,North Canberra,f,1459,1457,1621,3015,6215,5146,3612,2514,2382,2437,2427,2092,1827,1541,1387,1237,1142,1150
2042,South Canberra,f,696,737,875,1011,929,1663,1481,1284,957,1135,1217,1203,1158,1004,933,788,716,746
2042,Tuggeranong,f,2603,2557,2509,2547,2580,2639,2653,2616,2607,2837,3052,3054,2640,2337,2125,1812,1580,1931
2042,Weston Creek,f,934,918,802,730,544,566,739,836,929,957,883,805,645,559,559,505,440,573
2042,Woden,f,1507,1514,1421,1334,1589,2099,2184,1778,1841,1893,1836,1808,1359,1206,1104,1011,890,999
2042,Molonglo,f,2062,2124,2200,2036,1700,1832,2102,2226,2375,2401,2109,1680,1190,946,820,702,557,546
2042,Urriarra-Namadgi,f,24,21,18,15,13,21,24,26,29,24,14,13,8,7,5,4,12,7
2042,Belconnen,p,9129,8638,8405,9102,11647,11347,10800,10226,9896,10030,9304,7980,6538,5669,4977,4234,3548,3742
2042,Canberra East,p,41,42,35,56,94,119,159,119,100,83,63,60,56,67,72,76,49,62
2042,Gungahlin,p,5678,5265,5356,5581,5419,5631,5995,5827,5986,6405,6322,5459,4338,3365,2702,2178,1802,1825
2042,North Canberra,p,3027,3005,3315,6113,12636,10743,7517,5255,4901,4868,4880,4203,3569,2989,2611,2240,1954,1914
2042,South Canberra,p,1484,1521,1750,2043,1948,3318,3018,2642,1979,2294,2412,2321,2186,1845,1675,1422,1294,1311
2042,Tuggeranong,p,5332,5229,5085,5225,5287,5349,5404,5375,5401,5740,6103,6038,5282,4540,4002,3354,2845,3224
2042,Weston Creek,p,1914,1866,1657,1474,1137,1166,1494,1738,1912,1945,1761,1556,1251,1082,1055,919,778,958
2042,Woden,p,3087,3119,2947,2760,3250,4297,4584,3723,3778,3842,3668,3486,2628,2285,2057,1819,1540,1661
2042,Molonglo,p,4241,4331,4470,4155,3500,3743,4295,4545,4878,4857,4227,3312,2336,1819,1533,1283,984,925
2042,Urriarra-Namadgi,p,55,46,44,35,27,41,44,45,60,48,35,31,28,20,13,12,17,9
2043,Belconnen,m,4558,4322,4223,4642,6045,5836,5451,5171,4979,5000,4712,4045,3371,2786,2403,1955,1570,1558
2043,Canberra East,m,25,27,23,40,88,104,135,98,79,68,43,46,38,40,40,42,31,32
2043,Gungahlin,m,2861,2629,2669,2822,2793,2832,3054,2973,3033,3193,3164,2693,2164,1635,1285,998,810,806
2043,North Canberra,m,1552,1537,1689,3126,6522,5637,3907,2744,2505,2411,2475,2136,1798,1457,1245,1012,830,783
2043,South Canberra,m,783,781,872,1030,1031,1675,1550,1373,1018,1157,1205,1132,1059,845,751,638,584,578
2043,Tuggeranong,m,2691,2647,2555,2667,2715,2703,2733,2750,2768,2872,3064,3000,2711,2212,1906,1539,1277,1317
2043,Weston Creek,m,966,941,846,742,594,599,753,904,977,979,885,758,624,525,506,416,340,387
2043,Woden,m,1565,1596,1521,1427,1677,2211,2405,1955,1931,1938,1850,1694,1308,1088,968,810,664,672
2043,Molonglo,m,2139,2175,2263,2178,1858,1915,2169,2284,2476,2477,2229,1724,1222,895,730,590,439,393
2043,Urriarra-Namadgi,m,29,23,27,21,14,20,19,19,32,24,21,16,20,15,9,7,3,3
2043,Belconnen,f,4454,4228,4134,4507,5743,5542,5295,5003,4827,4970,4750,4096,3404,2903,2686,2307,2018,2242
2043,Canberra East,f,15,17,10,16,7,15,25,20,19,13,18,13,18,23,29,32,20,30
2043,Gungahlin,f,2754,2580,2610,2693,2621,2794,2916,2854,2888,3106,3134,2775,2307,1766,1501,1209,1027,1079
2043,North Canberra,f,1442,1444,1610,3045,6321,5185,3604,2506,2367,2419,2444,2109,1891,1539,1425,1243,1161,1181
2043,South Canberra,f,693,733,874,1011,937,1681,1491,1293,951,1128,1224,1219,1201,1004,956,790,718,763
2043,Tuggeranong,f,2569,2535,2487,2537,2582,2635,2632,2605,2577,2804,3053,3069,2704,2316,2167,1801,1585,1969
2043,Weston Creek,f,924,906,795,726,546,564,732,830,919,944,883,811,662,555,571,505,442,578
2043,Woden,f,1495,1507,1415,1326,1598,2112,2184,1778,1829,1874,1844,1828,1404,1202,1128,1009,903,1018
2043,Molonglo,f,2028,2091,2192,2093,1755,1839,2075,2186,2348,2418,2210,1774,1271,959,846,711,569,568
2043,Urriarra-Namadgi,f,23,21,19,13,15,20,23,25,28,22,14,14,8,8,5,4,11,8
2043,Belconnen,p,9013,8550,8356,9150,11788,11375,10747,10174,9805,9969,9462,8140,6776,5687,5089,4263,3587,3800
2043,Canberra East,p,41,41,34,57,95,120,160,117,99,82,62,60,56,63,69,71,51,61
2043,Gungahlin,p,5614,5207,5281,5514,5414,5624,5968,5827,5923,6297,6297,5468,4470,3400,2786,2207,1837,1885
2043,North Canberra,p,2993,2981,3297,6172,12843,10822,7511,5251,4872,4828,4918,4247,3688,2998,2668,2255,1990,1965
2043,South Canberra,p,1475,1514,1746,2041,1971,3357,3041,2665,1970,2285,2430,2350,2258,1848,1708,1430,1301,1342
2043,Tuggeranong,p,5260,5182,5042,5205,5299,5338,5367,5356,5346,5676,6118,6069,5415,4528,4074,3341,2863,3285
2043,Weston Creek,p,1889,1848,1643,1467,1140,1164,1485,1734,1897,1923,1768,1568,1284,1081,1077,920,783,964
2043,Woden,p,3060,3102,2935,2754,3274,4322,4589,3733,3760,3813,3694,3522,2711,2290,2093,1819,1567,1689
2043,Molonglo,p,4167,4267,4455,4270,3612,3756,4244,4470,4823,4895,4441,3498,2494,1856,1578,1302,1012,961
2043,Urriarra-Namadgi,p,54,43,45,35,29,40,42,43,60,47,37,30,28,21,16,11,16,11
2044,Belconnen,m,4504,4282,4202,4657,6109,5853,5420,5145,4954,4965,4783,4120,3476,2828,2464,1983,1596,1580
2044,Canberra East,m,23,26,24,39,88,103,133,97,81,68,43,44,40,39,39,40,31,33
2044,Gungahlin,m,2836,2607,2638,2787,2791,2826,3040,2976,3021,3143,3156,2694,2216,1673,1328,1021,827,829
2044,North Canberra,m,1540,1529,1683,3151,6614,5688,3903,2746,2500,2390,2493,2158,1849,1479,1274,1027,847,802
2044,South Canberra,m,779,777,872,1028,1042,1696,1561,1386,1020,1151,1216,1142,1086,858,766,645,591,590
2044,Tuggeranong,m,2660,2628,2536,2658,2724,2702,2715,2745,2750,2840,3072,3013,2768,2240,1945,1552,1289,1337
2044,Weston Creek,m,955,933,840,741,594,598,748,903,975,969,889,762,637,529,517,426,346,387
2044,Woden,m,1552,1589,1515,1425,1689,2226,2407,1964,1935,1925,1863,1709,1341,1106,988,815,677,681
2044,Molonglo,m,2099,2141,2254,2230,1909,1918,2137,2245,2452,2489,2332,1812,1293,922,752,602,453,407
2044,Urriarra-Namadgi,m,30,21,27,20,13,20,18,18,32,24,20,17,18,16,10,8,4,2
2044,Belconnen,f,4408,4193,4110,4525,5806,5565,5261,4977,4796,4929,4800,4172,3520,2934,2715,2343,2034,2276
2044,Canberra East,f,15,17,8,17,10,14,25,18,18,13,17,15,19,22,29,31,20,30
2044,Gungahlin,f,2731,2559,2579,2663,2617,2792,2900,2851,2872,3052,3113,2775,2368,1800,1531,1235,1047,1115
2044,North Canberra,f,1427,1434,1600,3069,6419,5233,3594,2501,2359,2399,2450,2129,1948,1558,1441,1263,1177,1213
2044,South Canberra,f,691,731,872,1011,950,1703,1497,1302,951,1121,1225,1233,1236,1015,966,803,721,780
2044,Tuggeranong,f,2539,2515,2469,2528,2586,2633,2612,2594,2559,2770,3046,3080,2763,2329,2178,1812,1586,2008
2044,Weston Creek,f,914,898,788,721,548,564,725,827,915,932,880,819,679,560,576,509,443,584
2044,Woden,f,1484,1500,1408,1323,1607,2129,2181,1779,1825,1856,1845,1848,1444,1215,1134,1019,914,1038
2044,Molonglo,f,1993,2060,2184,2141,1803,1843,2042,2146,2321,2428,2302,1865,1348,983,858,727,582,590
2044,Urriarra-Namadgi,f,23,20,19,13,14,21,23,26,28,21,15,14,8,6,6,5,8,9
2044,Belconnen,p,8912,8474,8312,9182,11916,11420,10682,10122,9749,9893,9582,8292,6996,5762,5180,4325,3628,3856
2044,Canberra East,p,39,42,33,57,98,117,159,115,100,81,62,58,58,63,68,70,51,63
2044,Gungahlin,p,5565,5168,5217,5449,5408,5618,5939,5825,5893,6195,6268,5469,4583,3472,2857,2254,1873,1944
2044,North Canberra,p,2968,2964,3283,6220,13033,10922,7499,5247,4859,4791,4942,4287,3796,3038,2715,2290,2023,2015
2044,South Canberra,p,1469,1509,1743,2038,1991,3399,3058,2687,1971,2274,2442,2374,2322,1872,1731,1448,1312,1370
2044,Tuggeranong,p,5200,5144,5005,5187,5311,5335,5328,5337,5311,5610,6117,6094,5531,4570,4124,3365,2876,3346
2044,Weston Creek,p,1869,1832,1628,1461,1143,1162,1474,1731,1888,1902,1770,1579,1317,1089,1094,935,789,971
2044,Woden,p,3037,3091,2923,2748,3296,4355,4589,3743,3759,3782,3709,3558,2786,2322,2122,1836,1590,1719
2044,Molonglo,p,4092,4204,4438,4371,3711,3761,4178,4391,4773,4918,4633,3678,2641,1907,1611,1329,1035,997
2044,Urriarra-Namadgi,p,54,43,46,33,26,42,42,45,61,46,36,30,26,23,15,12,15,11
2045,Belconnen,m,4290,4123,4120,4690,6174,5924,5357,5035,4732,4954,4892,4174,3547,2853,2532,2042,1568,1604
2045,Canberra East,m,22,27,20,40,91,105,135,97,75,70,45,45,40,41,37,41,32,35
2045,Gungahlin,m,2715,2504,2544,2731,2708,2815,2991,2959,2864,3082,3128,2741,2315,1770,1403,1081,837,867
2045,North Canberra,m,1478,1482,1670,3168,6704,5776,3888,2730,2392,2376,2523,2195,1895,1487,1312,1058,854,816
2045,South Canberra,m,753,763,862,1027,1057,1743,1582,1396,985,1154,1227,1170,1110,878,776,663,579,607
2045,Tuggeranong,m,2544,2549,2486,2654,2722,2710,2694,2701,2640,2824,3093,3048,2836,2247,1993,1576,1273,1375
2045,Weston Creek,m,916,903,827,738,594,599,746,899,933,959,903,761,654,539,538,435,335,389
2045,Woden,m,1492,1555,1504,1445,1696,2262,2426,1969,1863,1924,1895,1727,1395,1103,999,839,708,681
2045,Molonglo,m,2033,2083,2256,2363,2031,2011,2153,2200,2401,2597,2499,1918,1379,976,792,630,474,418
2045,Urriarra-Namadgi,m,29,22,28,20,14,21,18,20,32,26,20,17,18,16,9,8,8,2
2045,Belconnen,f,4210,4038,4031,4559,5871,5631,5180,4849,4570,4919,4850,4225,3593,2990,2813,2381,2014,2297
2045,Canberra East,f,15,16,8,17,10,14,25,18,19,13,17,12,20,23,28,28,23,31
2045,Gungahlin,f,2627,2464,2485,2606,2540,2779,2846,2811,2716,2985,3056,2812,2476,1910,1639,1290,1061,1167
2045,North Canberra,f,1369,1388,1592,3104,6502,5291,3571,2459,2267,2393,2451,2142,2009,1569,1500,1284,1175,1245
2045,South Canberra,f,672,709,864,1007,962,1745,1514,1302,914,1118,1236,1256,1269,1031,999,824,709,801
2045,Tuggeranong,f,2442,2444,2421,2521,2578,2652,2575,2541,2439,2737,3039,3093,2820,2350,2237,1838,1582,2054
2045,Weston Creek,f,878,871,776,718,550,567,714,809,874,920,885,819,694,572,593,516,447,583
2045,Woden,f,1434,1474,1390,1316,1616,2172,2175,1762,1752,1853,1865,1866,1502,1223,1181,1037,933,1043
2045,Molonglo,f,1937,2003,2182,2267,1919,1935,2048,2087,2268,2528,2450,1971,1435,1048,915,751,613,604
2045,Urriarra-Namadgi,f,24,19,16,14,15,19,26,26,28,23,16,12,10,8,8,6,9,9
2045,Belconnen,p,8500,8160,8150,9248,12045,11556,10537,9883,9301,9874,9741,8399,7141,5843,5345,4423,3581,3901
2045,Canberra East,p,36,41,31,59,100,119,160,114,95,83,62,57,60,64,65,69,55,66
2045,Gungahlin,p,5339,4969,5029,5337,5247,5593,5840,5770,5580,6068,6184,5553,4791,3677,3044,2372,1900,2035
2045,North Canberra,p,2850,2870,3261,6273,13208,11067,7459,5187,4660,4770,4975,4334,3901,3056,2813,2341,2030,2061
2045,South Canberra,p,1426,1471,1724,2034,2018,3488,3096,2699,1900,2271,2465,2425,2380,1910,1774,1488,1289,1408
2045,Tuggeranong,p,4985,4994,4907,5176,5300,5361,5269,5242,5078,5560,6131,6142,5655,4597,4231,3415,2856,3429
2045,Weston Creek,p,1795,1775,1602,1457,1144,1166,1459,1708,1807,1877,1788,1580,1348,1112,1132,952,780,973
2045,Woden,p,2925,3030,2894,2760,3312,4433,4602,3730,3615,3777,3760,3592,2898,2327,2181,1877,1641,1724
2045,Molonglo,p,3970,4086,4438,4629,3951,3946,4201,4287,4669,5125,4949,3891,2814,2025,1707,1382,1088,1021
2045,Urriarra-Namadgi,p,52,40,44,34,28,41,42,42,57,46,36,28,26,23,15,13,16,10
2046,Belconnen,m,4304,4127,4123,4708,6242,5947,5379,5067,4753,4927,4939,4281,3647,2946,2508,2136,1575,1633
2046,Canberra East,m,22,26,20,39,91,104,133,98,78,67,44,44,39,40,39,41,30,35
2046,Gungahlin,m,2727,2506,2526,2681,2684,2788,2996,2984,2876,3030,3096,2743,2363,1830,1419,1137,843,895
2046,North Canberra,m,1486,1494,1663,3203,6792,5837,3922,2750,2409,2357,2530,2222,1928,1533,1302,1107,852,842
2046,South Canberra,m,763,765,862,1023,1066,1770,1601,1419,1001,1151,1235,1178,1136,895,778,691,577,625
2046,Tuggeranong,m,2542,2554,2474,2645,2730,2715,2688,2711,2635,2792,3085,3073,2867,2307,1981,1632,1259,1396
2046,Weston Creek,m,915,904,819,738,596,600,743,900,934,955,897,771,663,548,531,453,339,393
2046,Woden,m,1499,1558,1502,1431,1712,2283,2448,1997,1883,1910,1899,1750,1408,1149,997,866,694,700
2046,Molonglo,m,2010,2063,2245,2385,2055,1989,2123,2174,2379,2581,2569,2008,1437,1009,784,660,473,435
2046,Urriarra-Namadgi,m,28,20,24,21,14,21,20,18,32,23,20,17,18,16,9,9,8,2
2046,Belconnen,f,4223,4054,4034,4573,5939,5658,5208,4876,4590,4875,4881,4308,3700,3075,2804,2463,2013,2336
2046,Canberra East,f,15,16,8,17,8,16,25,17,20,13,16,13,20,20,25,32,21,31
2046,Gungahlin,f,2636,2464,2473,2565,2512,2759,2840,2835,2721,2937,3016,2801,2530,1976,1654,1346,1078,1201
2046,North Canberra,f,1372,1384,1578,3132,6608,5352,3589,2469,2278,2378,2459,2159,2048,1625,1489,1326,1185,1279
2046,South Canberra,f,678,716,863,1010,969,1769,1534,1324,919,1114,1233,1268,1299,1065,988,853,705,817
2046,Tuggeranong,f,2439,2442,2411,2509,2582,2646,2576,2551,2444,2704,3015,3096,2866,2409,2211,1876,1566,2087
2046,Weston Creek,f,878,869,770,715,548,565,714,811,876,908,877,826,703,584,593,528,452,586
2046,Woden,f,1443,1480,1389,1305,1629,2182,2193,1785,1756,1837,1856,1881,1530,1269,1156,1065,940,1068
2046,Molonglo,f,1916,1983,2173,2289,1940,1913,2021,2062,2244,2510,2509,2049,1502,1078,905,779,611,628
2046,Urriarra-Namadgi,f,23,19,16,15,16,20,24,23,28,20,16,12,10,8,9,5,10,8
2046,Belconnen,p,8526,8181,8157,9281,12180,11605,10586,9941,9344,9803,9820,8589,7348,6019,5313,4601,3587,3969
2046,Canberra East,p,36,40,31,58,100,119,158,116,97,80,62,58,58,60,63,72,53,66
2046,Gungahlin,p,5363,4970,4997,5247,5196,5547,5837,5818,5596,5966,6112,5546,4892,3806,3073,2483,1923,2096
2046,North Canberra,p,2858,2879,3242,6333,13400,11188,7513,5220,4686,4734,4989,4381,3975,3157,2791,2432,2037,2121
2046,South Canberra,p,1441,1482,1726,2033,2035,3538,3137,2743,1921,2264,2467,2447,2436,1960,1765,1543,1282,1442
2046,Tuggeranong,p,4981,4995,4886,5155,5311,5359,5264,5261,5079,5496,6097,6171,5733,4716,4193,3510,2826,3483
2046,Weston Creek,p,1792,1773,1589,1452,1144,1165,1456,1711,1811,1863,1774,1596,1365,1132,1122,982,791,979
2046,Woden,p,2941,3036,2891,2738,3341,4465,4639,3784,3639,3747,3755,3630,2937,2420,2153,1930,1634,1768
2046,Molonglo,p,3926,4046,4418,4673,3994,3902,4144,4236,4623,5091,5080,4058,2936,2087,1690,1438,1083,1063
2046,Urriarra-Namadgi,p,49,41,44,36,27,41,44,43,58,44,35,28,27,23,17,12,16,10
2047,Belconnen,m,4311,4133,4126,4716,6269,5997,5356,5075,4809,4889,4995,4392,3726,3054,2540,2221,1570,1672
2047,Canberra East,m,21,24,22,38,91,104,134,98,80,67,45,45,38,40,39,39,32,32
2047,Gungahlin,m,2725,2509,2513,2674,2759,2866,3006,2991,2923,2981,3087,2739,2343,1845,1398,1162,831,909
2047,North Canberra,m,1489,1496,1666,3223,6852,5919,3909,2753,2447,2333,2530,2251,1967,1590,1303,1153,855,866
2047,South Canberra,m,764,763,863,1018,1066,1787,1603,1425,1015,1141,1238,1190,1152,916,782,714,574,637
2047,Tuggeranong,m,2538,2552,2468,2625,2728,2728,2667,2715,2658,2749,3071,3093,2901,2393,1987,1688,1255,1422
2047,Weston Creek,m,913,904,815,730,592,603,737,900,949,941,897,789,667,566,533,471,337,398
2047,Woden,m,1497,1561,1495,1423,1714,2307,2427,2003,1910,1896,1893,1775,1419,1191,1003,896,682,716
2047,Molonglo,m,1985,2042,2235,2406,2065,1977,2069,2138,2371,2562,2639,2101,1488,1046,787,689,472,454
2047,Urriarra-Namadgi,m,27,21,24,21,14,21,20,19,32,23,19,17,18,16,11,9,7,3
2047,Belconnen,f,4231,4063,4036,4584,5956,5712,5185,4886,4641,4833,4928,4382,3802,3199,2804,2575,2012,2378
2047,Canberra East,f,15,16,8,16,8,16,25,17,18,11,18,13,18,21,24,33,21,30
2047,Gungahlin,f,2633,2466,2462,2563,2589,2833,2859,2838,2747,2888,3008,2772,2517,1999,1617,1376,1061,1221
2047,North Canberra,f,1371,1390,1564,3148,6677,5433,3580,2477,2306,2352,2458,2163,2083,1699,1493,1387,1191,1305
2047,South Canberra,f,679,719,864,1008,969,1787,1529,1328,928,1103,1223,1273,1325,1108,989,878,699,835
2047,Tuggeranong,f,2434,2441,2401,2493,2571,2658,2550,2558,2462,2669,2997,3103,2887,2481,2210,1939,1550,2125
2047,Weston Creek,f,877,865,767,703,552,572,704,815,883,899,868,830,714,605,591,550,433,598
2047,Woden,f,1450,1476,1388,1298,1620,2195,2185,1781,1780,1804,1842,1895,1547,1323,1155,1097,928,1095
2047,Molonglo,f,1892,1966,2164,2308,1951,1902,1969,2030,2233,2490,2573,2128,1561,1123,903,816,606,654
2047,Urriarra-Namadgi,f,23,19,16,16,16,22,23,22,24,20,16,12,10,8,9,6,9,8
2047,Belconnen,p,8541,8195,8162,9301,12227,11710,10540,9962,9450,9722,9921,8775,7529,6254,5345,4796,3582,4050
2047,Canberra East,p,35,38,33,56,100,121,159,116,100,78,62,60,55,61,63,70,53,62
2047,Gungahlin,p,5358,4976,4976,5237,5349,5700,5864,5828,5671,5869,6097,5513,4858,3844,3015,2539,1893,2130
2047,North Canberra,p,2860,2883,3231,6372,13529,11352,7489,5231,4756,4684,4989,4414,4052,3289,2796,2539,2046,2171
2047,South Canberra,p,1443,1483,1728,2027,2037,3575,3132,2754,1945,2247,2461,2465,2477,2024,1769,1594,1275,1472
2047,Tuggeranong,p,4971,4994,4870,5117,5298,5385,5218,5274,5121,5418,6067,6195,5786,4875,4198,3626,2804,3547
2047,Weston Creek,p,1792,1770,1580,1432,1142,1174,1443,1714,1834,1839,1767,1618,1382,1170,1124,1021,771,996
2047,Woden,p,2946,3037,2886,2720,3335,4502,4612,3782,3689,3699,3737,3669,2966,2514,2158,1995,1610,1811
2047,Molonglo,p,3877,4008,4399,4714,4016,3879,4038,4168,4604,5052,5211,4228,3049,2169,1689,1504,1078,1107
2047,Urriarra-Namadgi,p,50,42,44,37,28,41,45,42,57,44,34,28,27,23,18,12,15,10
2048,Belconnen,m,4292,4122,4114,4707,6313,6032,5293,5046,4846,4823,5000,4488,3785,3159,2566,2260,1594,1695
2048,Canberra East,m,21,24,22,38,91,104,131,99,79,67,42,45,38,42,36,35,32,34
2048,Gungahlin,m,2732,2523,2509,2643,2752,2856,2982,2985,2976,2944,3072,2745,2362,1917,1426,1197,845,933
2048,North Canberra,m,1490,1497,1662,3227,6915,5982,3892,2756,2477,2311,2526,2280,1997,1647,1322,1171,855,889
2048,South Canberra,m,766,765,865,1019,1073,1811,1600,1435,1033,1132,1237,1200,1168,955,781,723,582,646
2048,Tuggeranong,m,2539,2553,2463,2614,2734,2741,2644,2717,2682,2707,3059,3114,2918,2478,1992,1735,1249,1441
2048,Weston Creek,m,910,904,812,731,592,603,734,900,963,927,894,794,676,580,536,491,342,398
2048,Woden,m,1498,1566,1489,1416,1727,2329,2419,2001,1947,1876,1884,1803,1431,1242,1015,909,687,727
2048,Molonglo,m,1943,2010,2218,2426,2087,1956,2008,2092,2358,2540,2702,2194,1534,1082,792,705,472,469
2048,Urriarra-Namadgi,m,27,22,24,21,13,21,21,19,31,23,20,17,18,16,11,8,7,3
2048,Belconnen,f,4218,4053,4018,4580,5998,5719,5129,4865,4673,4763,4937,4441,3878,3300,2798,2650,2028,2394
2048,Canberra East,f,15,16,8,15,8,17,25,18,18,10,18,12,17,21,24,31,17,34
2048,Gungahlin,f,2640,2481,2458,2535,2581,2820,2836,2836,2800,2842,2994,2757,2540,2085,1628,1424,1083,1247
2048,North Canberra,f,1371,1398,1559,3146,6741,5478,3561,2476,2328,2321,2446,2189,2117,1763,1489,1434,1195,1328
2048,South Canberra,f,679,721,863,1010,982,1806,1522,1336,946,1095,1218,1276,1343,1143,992,908,711,838
2048,Tuggeranong,f,2425,2440,2396,2485,2576,2659,2535,2552,2486,2636,2977,3104,2908,2571,2203,1980,1536,2150
2048,Weston Creek,f,878,863,762,701,553,571,702,815,891,883,859,837,730,622,589,564,434,603
2048,Woden,f,1444,1473,1385,1301,1629,2221,2168,1779,1808,1783,1831,1913,1564,1372,1151,1128,915,1110
2048,Molonglo,f,1850,1936,2146,2326,1970,1878,1911,1982,2217,2467,2632,2206,1615,1160,898,841,607,673
2048,Urriarra-Namadgi,f,23,19,16,16,16,21,23,22,24,21,15,12,10,9,9,6,8,9
2048,Belconnen,p,8510,8173,8135,9287,12310,11752,10422,9912,9519,9586,9939,8927,7663,6459,5366,4909,3621,4089
2048,Canberra East,p,35,38,33,55,102,121,157,117,99,79,61,58,56,64,59,66,47,68
2048,Gungahlin,p,5373,5005,4967,5181,5332,5676,5819,5822,5774,5785,6065,5502,4901,4001,3052,2621,1927,2179
2048,North Canberra,p,2863,2894,3222,6373,13656,11459,7452,5232,4806,4632,4971,4469,4112,3411,2811,2605,2052,2218
2048,South Canberra,p,1444,1486,1727,2027,2054,3618,3123,2770,1980,2228,2455,2475,2511,2096,1773,1631,1293,1484
2048,Tuggeranong,p,4964,4992,4858,5099,5311,5400,5180,5267,5167,5342,6036,6219,5827,5048,4196,3715,2784,3591
2048,Weston Creek,p,1787,1768,1575,1431,1143,1176,1435,1717,1856,1812,1753,1632,1406,1200,1125,1058,775,1000
2048,Woden,p,2943,3039,2874,2716,3356,4550,4586,3778,3755,3658,3713,3717,2994,2613,2167,2036,1602,1837
2048,Molonglo,p,3792,3946,4365,4752,4056,3833,3916,4074,4574,5007,5335,4400,3149,2241,1690,1546,1079,1142
2048,Urriarra-Namadgi,p,50,41,45,35,28,41,45,43,57,44,35,29,28,23,18,13,15,11
2049,Belconnen,m,4272,4102,4080,4702,6336,6051,5258,5034,4864,4775,4971,4575,3853,3269,2625,2322,1622,1721
2049,Canberra East,m,22,23,23,36,94,105,132,100,79,68,43,45,38,46,32,34,29,37
2049,Gungahlin,m,2734,2529,2499,2638,2789,2908,2997,3003,3009,2926,3021,2753,2364,1958,1452,1222,860,944
2049,North Canberra,m,1481,1493,1657,3246,6977,6002,3880,2754,2502,2298,2509,2307,2024,1696,1341,1197,879,889
2049,South Canberra,m,761,761,862,1019,1081,1808,1589,1428,1037,1130,1229,1217,1175,983,794,722,597,647
2049,Tuggeranong,m,2531,2556,2461,2606,2746,2743,2630,2709,2708,2684,3046,3140,2954,2555,2009,1764,1250,1461
2049,Weston Creek,m,907,903,810,726,597,608,730,899,976,921,892,810,681,600,543,498,345,407
2049,Woden,m,1498,1562,1487,1404,1736,2326,2402,2000,1963,1877,1865,1828,1453,1273,1015,913,690,747
2049,Molonglo,m,1886,1959,2161,2414,2058,1938,1940,2052,2306,2505,2687,2257,1572,1130,825,727,481,486
2049,Urriarra-Namadgi,m,28,22,24,21,13,22,22,20,31,23,20,18,18,16,12,10,6,4
2049,Belconnen,f,4201,4040,3988,4574,6016,5732,5090,4858,4698,4710,4893,4504,3957,3430,2840,2697,2065,2430
2049,Canberra East,f,15,16,8,14,9,16,26,19,18,11,18,12,14,24,22,30,18,34
2049,Gungahlin,f,2644,2485,2452,2521,2625,2864,2853,2854,2834,2815,2943,2748,2540,2139,1650,1446,1087,1270
